"KEYWORDS_PERFORMANCE_REPORT (Jan 1, 2016-Nov 30, 2016)"
Day,Campaign ID,Campaign,Keyword ID,Keyword,Impressions,Clicks,Conversions,Cost
2016-03-01,377282074,LICHFL - Search campaign,33277390,home loan repayments,1,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),63682701,house air cleaner,6,0,0.0,0
2016-02-22,366284074,Moonbow Air purifier Launch ( Search),15788131,Keyword,105,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22975952376,"+tower +air +purifier",1,0,0.0,0
2016-02-20,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22673105500,"+small +air +purifiers",1,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),11409663,house air filter,343,3,0.0,238990000
2016-03-13,382431634,LICHFL ( REVISED),14969234318,lic housing finance rate of interest,2,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),10719630,hepa air cleaners,3,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),65903875841,air purifiers for home india,10,0,0.0,0
2016-02-25,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,42560051,honeywell air purifier,3,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),17690891,ozone air cleaner,4,0,0.0,0
2016-03-03,366284074,Moonbow Air purifier Launch ( Search),63682701,house air cleaner,1,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,167370053,iq air purifier,2,0,0.0,0
2016-03-02,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,93601844,top 10 air purifiers,1,1,0.0,38410000
2016-02-27,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,53892707,purifier price,3490,38,0.0,1315380000
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),14364630,ionizers,11,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),130258000,ultraviolet air cleaner,1,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,29480328815,"+air +purifier +home",1,0,0.0,0
2016-03-06,373628914,[S[Moonbow_Air Filter]: Generic,4052947671,air filter for furnace,75,4,0.0,117020000
2016-03-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,116715494648,"+air +purifying +filter",3,0,0.0,0
2016-02-20,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22976450976,"+air +purifier +filter",1,0,0.0,0
2016-03-15,382816714,Moonbow search(revised),29779602,iq air purifier,1,0,0.0,0
2016-01-04,363250354,Batman Delivery,84314386524,batman delivers gurgaon contact,2,1,0.0,15310000
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),28221433,ozone air purifiers,3,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),11546042509,home air purifier india,4,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),10042200,home loans,67,1,0.0,20940000
2016-03-23,382816714,Moonbow search(revised),12205440,hepa,12,1,0.0,27270000
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),8136973823,hepa filtered air,2,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),1057563549,air cleaner for home,3,1,0.0,27750000
2016-03-06,377282074,LICHFL - Search campaign,2666047120,housing loan eligibility,50,0,0.0,0
2016-03-21,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,88254160,uv air purifier,1,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),43115196808,lic housing finance rate of interest home loan,4,0,0.0,0
2016-02-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,44679030,ionic purifiers,79,0,0.0,0
2016-01-30,366284074,Moonbow Air purifier Launch ( Search),17878142,negative ion air purifier,4,0,0.0,0
2016-03-03,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24452130113,"+car +air +purifier",3,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),13812940,hepa filtration,4,0,0.0,0
2016-03-11,366284074,Moonbow Air purifier Launch ( Search),20283511,water jet,11,0,0.0,0
2016-03-01,377282074,LICHFL - Search campaign,360472889,bank housing loan,5,0,0.0,0
2016-02-18,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,13991886152,price of air purifier,1,0,0.0,0
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),17878052,ionizer air purifier,1,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),7651491581,home emi calculator,2,0,0.0,0
2016-02-28,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,2194772721,winix air purifier,3,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486742193,"+rate +air +purifiers",7,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),26962031,mortgage home loans,4,0,0.0,0
2016-03-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,393963155,asthma air purifier,1,1,0.0,46050000
2016-01-25,366284074,Moonbow Air purifier Launch ( Search),55632888,air filters hepa,2,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),17885401,HEPA filters,3,0,0.0,0
2016-03-03,377282074,LICHFL - Search campaign,17544383678,housing finance development corporation,2,0,0.0,0
2016-02-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,37946213326,smoke purifiers home,7,0,0.0,0
2016-03-13,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,2826812784,honeywell true hepa air purifier,2,0,0.0,0
2016-03-20,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31277053295,"+pure +air +purifier",1,0,0.0,0
2016-03-23,382816714,Moonbow search(revised),752875425,where can i buy air purifiers,2,0,0.0,0
2016-03-14,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,974464727,air filtration filters,24,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),48254500121,lichfl loan details,1,0,0.0,0
2016-02-28,366284074,Moonbow Air purifier Launch ( Search),13812940,hepa filtration,1,0,0.0,0
2016-02-11,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,2194772721,winix air purifier,4,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),16111541,hepa air purifier,5,0,0.0,0
2016-03-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25910660912,"+air +purifier +sales",1,0,0.0,0
2016-03-02,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1094217722,natural air purifier,2,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,65778846271,"+air +purifier +uses",17,2,0.0,67480000
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),17346520,indoor air purifier,1,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),165854936,air filters for home,1,0,0.0,0
2016-03-05,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,171095373,air purifier reviews,6,1,0.0,46320000
2016-02-25,366284074,Moonbow Air purifier Launch ( Search),43985967335,room air purifier india,5,0,0.0,0
2016-02-21,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,18,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),45524232,get home loan,1,0,0.0,0
2016-03-04,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,4190194592,best air cleaner for smoke,3,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,43810485577,"+air +purification +filters",1,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,39378450693,"+natural +air +purifier",9,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),38304318292,lic loan payment online,10,0,0.0,0
2016-03-12,382816714,Moonbow search(revised),14042190,electrostatic air filter,2,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),1490209301,what is air purifier,3,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),25514663,home loan payments,1,1,0.0,23650000
2016-03-12,377282074,LICHFL - Search campaign,412791566,global home finance,2,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),8120605383,procedure for home loan,1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,53888441474,lic house loan status,6,0,0.0,0
2016-03-07,366284074,Moonbow Air purifier Launch ( Search),22717073,purifier air,6,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,25740707772,lic housing finance home loan calculator,3,0,0.0,0
2016-02-22,366284074,Moonbow Air purifier Launch ( Search),53887807,home purifiers,1,0,0.0,0
2016-01-11,363250354,Batman Delivery,28428419595,food order gurgaon,3,0,0.0,0
2016-03-01,366284074,Moonbow Air purifier Launch ( Search),140293173,air cleaners for dust,1,0,0.0,0
2016-02-13,373628914,[S[Moonbow_Air Filter]: Generic,740716230,air filters for sale,13,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),1237395845,home air purifiers reviews,3,0,0.0,0
2016-02-07,366284074,Moonbow Air purifier Launch ( Search),17346590,ionic air purifiers,5,0,0.0,0
2016-03-19,382816714,Moonbow search(revised),37808593,high performance air filters,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),12251571,fast loans,7,0,0.0,0
2016-01-06,363250354,Batman Delivery,19714737940,midnight delivery in gurgaon,3,0,0.0,0
2016-02-14,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,781894929,air purifier with hepa filter,3,0,0.0,0
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),20366143,air purifiers filters,1,0,0.0,0
2016-03-13,366284074,Moonbow Air purifier Launch ( Search),105602135,dust air cleaner,2,0,0.0,0
2016-02-07,373628914,[S[Moonbow_Air Filter]: Generic,4052947671,air filter for furnace,49,0,0.0,0
2016-03-14,377282074,LICHFL - Search campaign,191593317634,home loan Lic housing finance,1,0,0.0,0
2016-01-15,363250354,Batman Delivery,9966922620,delivery gurgaon,73,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),5821281328,emi calculator for home loans,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),20181841,air purifier filter,1,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),15010950,air conditioner filters,1,0,0.0,0
2016-02-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24486731873,"+compare +air +purifier",5,0,0.0,0
2016-01-26,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,7,0,0.0,0
2016-02-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37788521,air purifer,3,0,0.0,0
2016-02-24,366284074,Moonbow Air purifier Launch ( Search),28221433,ozone air purifiers,5,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),12835951,auto loan payment calculator,6,0,0.0,0
2016-03-05,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,103516492,office air purifier,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),10104330,loan calculators,3,0,0.0,0
2016-03-20,382816714,Moonbow search(revised),47011290,activated carbon air filter,15,0,0.0,0
2016-03-23,373628914,[S[Moonbow_Air Filter]: Generic,3057311982,air filter cleaning machine,3,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),4973988864,hepa air filters reviews,9,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),31354881501,lic interest,16,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,31830541062,"+living +air +purifiers",2,0,0.0,0
2016-02-06,366284074,Moonbow Air purifier Launch ( Search),328127604,hepa air filter reviews,4,0,0.0,0
2016-01-16,366284074,Moonbow Air purifier Launch ( Search),118415397,air purifiers home,40,0,0.0,0
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),51121151641,air purifier india price,5,0,0.0,0
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,25771867699,"+smoke +air +purifier",1,0,0.0,0
2016-03-14,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,4744192472,winix air purifier review,1,0,0.0,0
2016-02-15,366284074,Moonbow Air purifier Launch ( Search),20366143,air purifiers filters,3,0,0.0,0
2016-03-18,382816714,Moonbow search(revised),10653250,purify air,1,0,0.0,0
2016-02-08,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,2194772721,winix air purifier,1,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,30113161,bank home loans,1,0,0.0,0
2016-03-10,377282074,LICHFL - Search campaign,191593315474,Lic housing loan eligibility calculator,1,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),290078141,vent filters,4,0,0.0,0
2016-03-14,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,55588828,ozone air filters,1,0,0.0,0
2016-03-01,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1701335069,air purifier technology,6,0,0.0,0
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),22717073,purifier air,23,0,0.0,0
2016-01-24,366284074,Moonbow Air purifier Launch ( Search),16111521,ionic air cleaner,3,0,0.0,0
2016-01-16,363250354,Batman Delivery,1118531574,night food delivery,1,1,0.0,16020000
2016-02-24,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1701335069,air purifier technology,5,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),15010950,air conditioner filters,1,0,0.0,0
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),36378031,cleaner air,8,0,0.0,0
2016-03-14,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,43811614057,"+air +purifier +odor",2,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,360472889,bank housing loan,162,2,0.0,17720000
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),28221433,ozone air purifiers,11,0,0.0,0
2016-03-12,377282074,LICHFL - Search campaign,11573591,home finance,1,0,0.0,0
2016-03-21,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,884612122,daikin air purifier,32,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),9976888868,which air purifier to buy,1,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),15010950,air conditioner filters,1,0,0.0,0
2016-02-23,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,39378450693,"+natural +air +purifier",3,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),742469895,ratings for air purifiers,4,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),345378627,air purifier with uv,1,0,0.0,0
2016-02-12,366284074,Moonbow Air purifier Launch ( Search),26345373,performance air filter,5,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),1386855169,hepa filters for sale,1,0,0.0,0
2016-03-14,377282074,LICHFL - Search campaign,20804362,housing financial assistance,2,0,0.0,0
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),16111611,air purifier reviews,2,0,0.0,0
2016-01-31,366284074,Moonbow Air purifier Launch ( Search),19356023387,best air purifier in india,5,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,43115635648,lic housing interest rate for home loan,66,3,0.0,48900000
2016-01-22,366284074,Moonbow Air purifier Launch ( Search),17346540,honeywell air purifier filters,1,0,0.0,0
2016-03-17,382816714,Moonbow search(revised),63682761,house air filters,52,2,0.0,120810000
2016-03-03,366284074,Moonbow Air purifier Launch ( Search),742469895,ratings for air purifiers,1,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,159480420,home loan requirements,1,0,0.0,0
2016-01-14,366284074,Moonbow Air purifier Launch ( Search),47858160,air purifier price,63,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,308296910,cheap air purifiers,1,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),250211112,price of air purifier,1,0,0.0,0
2016-02-25,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,313665697,purifier filters,2005,14,0.0,461100000
2016-02-09,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,378313505,desktop air purifier,2,0,0.0,0
2016-02-26,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,757968132,rainbow air purifier,1,0,0.0,0
2016-01-06,363250354,Batman Delivery,5055783233,all night delivery,3,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),6229312214,lic limited,5,0,0.0,0
2016-03-24,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,11449703934,purifier house,33,0,0.0,0
2016-02-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1389947125,alen a350 air purifier,2,0,0.0,0
2016-02-18,366284074,Moonbow Air purifier Launch ( Search),308251760,air purifiers for homes,7,0,0.0,0
2016-02-28,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1610412341,air purifiers dust,1,0,0.0,0
2016-03-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,39378450693,"+natural +air +purifier",6,0,0.0,0
2016-02-17,366284074,Moonbow Air purifier Launch ( Search),17346590,ionic air purifiers,2,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),4219715382,air filter in home,1,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),17346520,indoor air purifier,1,0,0.0,0
2016-03-04,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,5180296170,air purifier for home use,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),12912447461,lic home loan finance,1,0,0.0,0
2016-03-08,373628914,[S[Moonbow_Air Filter]: Generic,12593864611,fan with air filter,2,0,0.0,0
2016-03-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,378313505,desktop air purifier,1,0,0.0,0
2016-01-02,363250354,Batman Delivery,28427108115,online food order in delhi,26,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),140293173,air cleaners for dust,2,0,0.0,0
2016-02-14,373628914,[S[Moonbow_Air Filter]: Generic,358965940,portable hepa air filter,4,0,0.0,0
2016-03-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,14043705609,room purifiers reviews,48,1,0.0,6600000
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),17878142,negative ion air purifier,1,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),53887807,home purifiers,9,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),114257215,room purifiers,10,0,0.0,0
2016-03-17,382816714,Moonbow search(revised),22717513,air purifiers for smoke,1,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22999268890,"+holmes +air +purifier +filters",1,0,0.0,0
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),89847439,filters for air purifiers,3,0,0.0,0
2016-03-01,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,316461699,air purifier for home,53,3,0.0,119060000
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),59688778747,sharp air purifier india,1,0,0.0,0
2016-03-24,382816714,Moonbow search(revised),22717513,air purifiers for smoke,2,0,0.0,0
2016-02-27,373628914,[S[Moonbow_Air Filter]: Generic,115665824,air conditioning air filters,100,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),6053454174,canara bank home loan rates,4,0,0.0,0
2016-02-27,366284074,Moonbow Air purifier Launch ( Search),20181981,ozone ionizer air purifier,1,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,44882172,home financing loans,1,0,0.0,0
2016-03-20,382816714,Moonbow search(revised),12205440,hepa,19,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),62154077283,www.cibil.com login,1,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),25438310,activated carbon filters,1,0,0.0,0
2016-01-27,366284074,Moonbow Air purifier Launch ( Search),898246115,air filter machines,3,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),10035660,home loan calculator,1,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),55632888,air filters hepa,2,0,0.0,0
2016-02-24,373628914,[S[Moonbow_Air Filter]: Generic,6049922716,air filter cleaner machine,5,0,0.0,0
2016-02-10,366284074,Moonbow Air purifier Launch ( Search),20361733,best air purifiers,2,0,0.0,0
2016-02-21,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687528103,"+air +purification",12,1,0.0,27810000
2016-03-13,382431634,LICHFL ( REVISED),21837367996,lic plot loan,1,0,0.0,0
